Bore.ID,Easting,Northing,Latitude.x,Longitude.x,Date,SWL,Drilled.Depth..m.,Elevation..m.,Slope..degree.,Wetness.index,MRVBF,Lithology,Mrainfall.mm.,Salinity,Longitude.y,Latitude.y,Completed Depth
GW046827,602270,6163373,-34.6665,148.1162,29/08/1980,3.33,9.1,383,8.9228697,4.5741901,0,Cj,46.3,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,30/05/1991,0.65,9.1,383,8.9228697,4.5741901,0,Cj,23.6,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,30/11/1988,1.38,9.1,383,8.9228697,4.5741901,0,Cj,79.1,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,15/10/1984,1.05,9.1,383,8.9228697,4.5741901,0,Cj,64.8,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,28/09/1982,4.34,9.1,383,8.9228697,4.5741901,0,Cj,49,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,23/07/1984,1.64,9.1,383,8.9228697,4.5741901,0,Cj,154.5,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,20/09/1977,3.84,9.1,383,8.9228697,4.5741901,0,Cj,38.8,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,21/05/1975,3.35,9.1,383,8.9228697,4.5741901,0,Cj,24.2,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,21/06/1989,0.39,9.1,383,8.9228697,4.5741901,0,Cj,54.2,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,21/12/1977,4.02,9.1,383,8.9228697,4.5741901,0,Cj,1.3,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,22/08/1977,3.87,9.1,383,8.9228697,4.5741901,0,Cj,16.7,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,26/02/1980,8.61,9.1,383,8.9228697,4.5741901,0,Cj,27.6,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,23/07/1982,4.27,9.1,383,8.9228697,4.5741901,0,Cj,2.7,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,20/04/1982,4.22,9.1,383,8.9228697,4.5741901,0,Cj,14.3,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,24/03/1977,4.3,9.1,383,8.9228697,4.5741901,0,Cj,63.7,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,24/03/1987,1.63,9.1,383,8.9228697,4.5741901,0,Cj,51.4,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,24/04/1984,1.71,9.1,383,8.9228697,4.5741901,0,Cj,115.6,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,25/03/1976,3.4,9.1,383,8.9228697,4.5741901,0,Cj,21.7,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,25/05/1982,4.26,9.1,383,8.9228697,4.5741901,0,Cj,3,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,25/06/1974,4.95,9.1,383,8.9228697,4.5741901,0,Cj,24.2,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,22/09/1980,3.83,9.1,383,8.9228697,4.5741901,0,Cj,37.5,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,4/01/1979,3.86,9.1,383,8.9228697,4.5741901,0,Cj,16.8,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,8/11/1978,3.51,9.1,383,8.9228697,4.5741901,0,Cj,62.2,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,8/08/1974,4.7,9.1,383,8.9228697,4.5741901,0,Cj,72.4,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,8/07/1980,5.13,9.1,383,8.9228697,4.5741901,0,Cj,74.6,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,7/10/1976,3.25,9.1,383,8.9228697,4.5741901,0,Cj,98.3,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,7/03/1988,1.88,9.1,383,8.9228697,4.5741901,0,Cj,27.9,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,6/11/1979,4.37,9.1,383,8.9228697,4.5741901,0,Cj,26,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,5/11/1975,2.79,9.1,383,8.9228697,4.5741901,0,Cj,10.4,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,5/10/1978,3.32,9.1,383,8.9228697,4.5741901,0,Cj,43.1,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,5/08/1976,3.55,9.1,383,8.9228697,4.5741901,0,Cj,22.2,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,5/05/1978,4.39,9.1,383,8.9228697,4.5741901,0,Cj,103.1,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,4/10/1985,1.72,9.1,383,8.9228697,4.5741901,0,Cj,54.4,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,4/07/1977,3.75,9.1,383,8.9228697,4.5741901,0,Cj,23.6,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,4/05/1989,0.3,9.1,383,8.9228697,4.5741901,0,Cj,96.4,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,9/01/1984,2.5,9.1,383,8.9228697,4.5741901,0,Cj,278.4,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,2/08/1985,1.79,9.1,383,8.9228697,4.5741901,0,Cj,147.9,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,13/04/1978,4.33,9.1,383,8.9228697,4.5741901,0,Cj,28.4,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,1/05/1979,4.25,9.1,383,8.9228697,4.5741901,0,Cj,62.7,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,1/06/1979,4.23,9.1,383,8.9228697,4.5741901,0,Cj,9.8,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,1/09/1982,4.33,9.1,383,8.9228697,4.5741901,0,Cj,49,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,1/11/1982,4.41,9.1,383,8.9228697,4.5741901,0,Cj,0.2,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,4/04/1979,4.36,9.1,383,8.9228697,4.5741901,0,Cj,105,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,1/12/1981,3.74,9.1,383,8.9228697,4.5741901,0,Cj,27.8,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,4/02/1977,4.22,9.1,383,8.9228697,4.5741901,0,Cj,97.2,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,2/09/1976,3.35,9.1,383,8.9228697,4.5741901,0,Cj,95.3,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,2/12/1980,4.22,9.1,383,8.9228697,4.5741901,0,Cj,93.4,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,3/01/1975,2.81,9.1,383,8.9228697,4.5741901,0,Cj,36.6,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,3/08/1990,0.57,9.1,383,8.9228697,4.5741901,0,Cj,88.3,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,3/12/1979,4.64,9.1,383,8.9228697,4.5741901,0,Cj,0,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,7/01/1975,6.62,9.1,383,8.9228697,4.5741901,0,Cj,36.6,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,1/12/1978,3.7,9.1,383,8.9228697,4.5741901,0,Cj,77.6,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,14/04/1980,4.94,9.1,383,8.9228697,4.5741901,0,Cj,26,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,13/02/1975,3,9.1,383,8.9228697,4.5741901,0,Cj,45.1,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,13/05/1974,5,9.1,383,8.9228697,4.5741901,0,Cj,68.1,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,13/08/1981,3.44,9.1,383,8.9228697,4.5741901,0,Cj,59.5,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,13/08/1987,0.8,9.1,383,8.9228697,4.5741901,0,Cj,53.5,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,9/03/1990,1.05,9.1,383,8.9228697,4.5741901,0,Cj,4.2,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,15/09/1981,3.52,9.1,383,8.9228697,4.5741901,0,Cj,28.4,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,6/08/1979,4.25,9.1,383,8.9228697,4.5741901,0,Cj,49.8,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,13/09/1988,0.55,9.1,383,8.9228697,4.5741901,0,Cj,72.6,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,14/07/1976,3.4,9.1,383,8.9228697,4.5741901,0,Cj,22.9,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,14/08/1975,3.28,9.1,383,8.9228697,4.5741901,0,Cj,72.5,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,14/09/1978,2.38,9.1,383,8.9228697,4.5741901,0,Cj,147.6,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,14/12/1982,4.53,9.1,383,8.9228697,4.5741901,0,Cj,21,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,15/01/1999,1.24,9.1,383,8.9228697,4.5741901,0,Cj,98,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,15/02/1974,5.28,9.1,383,8.9228697,4.5741901,0,Cj,73,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,13/10/1981,3.58,9.1,383,8.9228697,4.5741901,0,Cj,57.5,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,9/04/1975,3.26,9.1,383,8.9228697,4.5741901,0,Cj,21.6,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,12/04/1983,4.69,9.1,383,8.9228697,4.5741901,0,Cj,93.2,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,12/03/1974,5.28,9.1,383,8.9228697,4.5741901,0,Cj,10.9,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,11/12/1989,0.8,9.1,383,8.9228697,4.5741901,0,Cj,15.5,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,11/11/1980,4.09,9.1,383,8.9228697,4.5741901,0,Cj,13.5,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,11/08/1983,3.92,9.1,383,8.9228697,4.5741901,0,Cj,105.6,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,11/07/1974,4.9,9.1,383,8.9228697,4.5741901,0,Cj,100.3,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,10/10/1989,0.55,9.1,383,8.9228697,4.5741901,0,Cj,43.3,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,9/04/1974,5.66,9.1,383,8.9228697,4.5741901,0,Cj,239.1,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,10/08/1978,4.42,9.1,383,8.9228697,4.5741901,0,Cj,34.8,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,14/03/1978,4.94,9.1,383,8.9228697,4.5741901,0,Cj,40,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,9/12/1974,2.58,9.1,383,8.9228697,4.5741901,0,Cj,5.9,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,9/06/1975,3.35,9.1,383,8.9228697,4.5741901,0,Cj,13.3,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,9/05/1985,1.8,9.1,383,8.9228697,4.5741901,0,Cj,73.9,NA,148.1162,34.6665,9.1
GW046827,602270,6163373,-34.6665,148.1162,12/07/1978,4.82,9.1,383,8.9228697,4.5741901,0,Cj,79.8,NA,148.1162,34.6665,9.1
GW052375,599917,6157637,-34.7184,148.0912,7/04/1994,1.62,42.7,339,2.42483,6.1020298,3,Sbs,24.6,NA,148.0912,34.7184,42.7
GW052375,599917,6157637,-34.7184,148.0912,10/05/1994,1.55,42.7,339,2.42483,6.1020298,3,Sbs,6.5,NA,148.0912,34.7184,42.7
GW052375,599917,6157637,-34.7184,148.0912,16/07/1994,1.8,42.7,339,2.42483,6.1020298,3,Sbs,21.1,NA,148.0912,34.7184,42.7
GW052375,599917,6157637,-34.7184,148.0912,23/06/1994,1.5,42.7,339,2.42483,6.1020298,3,Sbs,45,NA,148.0912,34.7184,42.7
GW054037,587694,6167035,-34.6348,147.9568,15/10/1996,0,47.3,393,3.0703001,6.0501399,3,Sfv,57.1,NA,147.9568,34.6348,47.3
GW057489,589282,6167975,-34.6262,147.974,15/10/1996,5.79,30.5,384,1.42364,7.04603,3,Sfvy,57.1,NA,147.974,34.6262,30.5
GW400251,599052,6170914,-34.5988,148.0802,31/05/1993,0.9,5,381,1.84851,6.0199699,3,Sbs,63.6,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,31/05/1993,0.9,5,381,1.84851,6.0199699,3,Sbs,63.6,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,24/08/1993,0.92,5,381,1.84851,6.0199699,3,Sbs,30.5,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,24/08/1993,0.92,5,381,1.84851,6.0199699,3,Sbs,30.5,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,24/09/1993,0.92,5,381,1.84851,6.0199699,3,Sbs,123.8,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,24/09/1993,0.92,5,381,1.84851,6.0199699,3,Sbs,123.8,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,27/04/1993,1.12,5,381,1.84851,6.0199699,3,Sbs,7.8,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,27/04/1993,1.12,5,381,1.84851,6.0199699,3,Sbs,7.8,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,28/01/1994,1.45,5,381,1.84851,6.0199699,3,Sbs,13.1,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,28/01/1994,1.45,5,381,1.84851,6.0199699,3,Sbs,13.1,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,28/03/1994,1.21,5,381,1.84851,6.0199699,3,Sbs,32.6,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,28/03/1994,1.21,5,381,1.84851,6.0199699,3,Sbs,32.6,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,28/11/1996,1.17,5,381,1.84851,6.0199699,3,Sbs,47.2,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,28/11/1996,1.17,5,381,1.84851,6.0199699,3,Sbs,47.2,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,29/09/1992,0.95,5,381,1.84851,6.0199699,3,Sbs,64.6,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,29/09/1992,0.95,5,381,1.84851,6.0199699,3,Sbs,64.6,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,22/07/1993,0.97,5,381,1.84851,6.0199699,3,Sbs,182.7,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,22/07/1993,0.97,5,381,1.84851,6.0199699,3,Sbs,182.7,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,23/02/1993,1.12,5,381,1.84851,6.0199699,3,Sbs,36,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,23/02/1993,1.12,5,381,1.84851,6.0199699,3,Sbs,36,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,29/03/1993,1.14,5,381,1.84851,6.0199699,3,Sbs,47.7,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,29/03/1993,1.14,5,381,1.84851,6.0199699,3,Sbs,47.7,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,4/08/1994,1.05,5,381,1.84851,6.0199699,3,Sbs,19.7,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,4/08/1994,1.05,5,381,1.84851,6.0199699,3,Sbs,19.7,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,23/06/1994,1.05,5,381,1.84851,6.0199699,3,Sbs,40.3,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,23/06/1994,1.05,5,381,1.84851,6.0199699,3,Sbs,40.3,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,2/07/1993,1.04,5,381,1.84851,6.0199699,3,Sbs,182.7,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,2/07/1993,1.04,5,381,1.84851,6.0199699,3,Sbs,182.7,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,3/11/1992,1.01,5,381,1.84851,6.0199699,3,Sbs,66.7,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,3/11/1992,1.01,5,381,1.84851,6.0199699,3,Sbs,66.7,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,2/02/1993,1.17,5,381,1.84851,6.0199699,3,Sbs,36,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,2/02/1993,1.17,5,381,1.84851,6.0199699,3,Sbs,36,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,6/12/1993,1.19,5,381,1.84851,6.0199699,3,Sbs,81.4,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,6/12/1993,1.19,5,381,1.84851,6.0199699,3,Sbs,81.4,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,7/10/1994,1.11,5,381,1.84851,6.0199699,3,Sbs,45.3,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,7/10/1994,1.11,5,381,1.84851,6.0199699,3,Sbs,45.3,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,9/05/1994,1.13,5,381,1.84851,6.0199699,3,Sbs,6.6,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,9/05/1994,1.13,5,381,1.84851,6.0199699,3,Sbs,6.6,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,11/01/1993,1.06,5,381,1.84851,6.0199699,3,Sbs,48.2,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,11/01/1993,1.06,5,381,1.84851,6.0199699,3,Sbs,48.2,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,12/08/1992,1,5,381,1.84851,6.0199699,3,Sbs,96.2,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,12/08/1992,1,5,381,1.84851,6.0199699,3,Sbs,96.2,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,2/12/1992,1.14,5,381,1.84851,6.0199699,3,Sbs,134.3,NA,148.0802,34.5988,5
GW400251,599052,6170914,-34.5988,148.0802,2/12/1992,1.14,5,381,1.84851,6.0199699,3,Sbs,134.3,NA,148.0802,34.5988,5
GW400253,599051,6170914,-34.5988,148.0802,24/08/1993,1.08,11.6,381,1.84851,6.0199699,3,Sbs,30.5,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,24/08/1993,1.08,11.6,381,1.84851,6.0199699,3,Sbs,30.5,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,24/09/1993,1.07,11.6,381,1.84851,6.0199699,3,Sbs,123.8,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,24/09/1993,1.07,11.6,381,1.84851,6.0199699,3,Sbs,123.8,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,27/04/1993,1.38,11.6,381,1.84851,6.0199699,3,Sbs,7.8,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,27/04/1993,1.38,11.6,381,1.84851,6.0199699,3,Sbs,7.8,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,28/01/1994,1.45,11.6,381,1.84851,6.0199699,3,Sbs,13.1,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,28/01/1994,1.45,11.6,381,1.84851,6.0199699,3,Sbs,13.1,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,28/03/1994,1.41,11.6,381,1.84851,6.0199699,3,Sbs,32.6,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,28/03/1994,1.41,11.6,381,1.84851,6.0199699,3,Sbs,32.6,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,29/03/1993,1.43,11.6,381,1.84851,6.0199699,3,Sbs,47.7,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,29/03/1993,1.43,11.6,381,1.84851,6.0199699,3,Sbs,47.7,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,29/09/1992,1.2,11.6,381,1.84851,6.0199699,3,Sbs,64.6,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,29/09/1992,1.2,11.6,381,1.84851,6.0199699,3,Sbs,64.6,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,3/11/1992,1.22,11.6,381,1.84851,6.0199699,3,Sbs,66.7,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,3/11/1992,1.22,11.6,381,1.84851,6.0199699,3,Sbs,66.7,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,23/06/1994,1.23,11.6,381,1.84851,6.0199699,3,Sbs,40.3,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,23/06/1994,1.23,11.6,381,1.84851,6.0199699,3,Sbs,40.3,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,31/05/1993,1.23,11.6,381,1.84851,6.0199699,3,Sbs,63.6,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,31/05/1993,1.23,11.6,381,1.84851,6.0199699,3,Sbs,63.6,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,28/11/1996,1.32,11.6,381,1.84851,6.0199699,3,Sbs,47.2,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,28/11/1996,1.32,11.6,381,1.84851,6.0199699,3,Sbs,47.2,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,2/07/1993,1.27,11.6,381,1.84851,6.0199699,3,Sbs,182.7,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,2/07/1993,1.27,11.6,381,1.84851,6.0199699,3,Sbs,182.7,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,6/12/1993,1.26,11.6,381,1.84851,6.0199699,3,Sbs,81.4,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,6/12/1993,1.26,11.6,381,1.84851,6.0199699,3,Sbs,81.4,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,23/02/1993,1.43,11.6,381,1.84851,6.0199699,3,Sbs,36,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,23/02/1993,1.43,11.6,381,1.84851,6.0199699,3,Sbs,36,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,2/02/1993,1.35,11.6,381,1.84851,6.0199699,3,Sbs,36,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,2/02/1993,1.35,11.6,381,1.84851,6.0199699,3,Sbs,36,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,2/12/1992,1.27,11.6,381,1.84851,6.0199699,3,Sbs,134.3,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,2/12/1992,1.27,11.6,381,1.84851,6.0199699,3,Sbs,134.3,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,4/08/1994,1.28,11.6,381,1.84851,6.0199699,3,Sbs,19.7,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,4/08/1994,1.28,11.6,381,1.84851,6.0199699,3,Sbs,19.7,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,7/10/1994,1.35,11.6,381,1.84851,6.0199699,3,Sbs,45.3,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,7/10/1994,1.35,11.6,381,1.84851,6.0199699,3,Sbs,45.3,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,9/05/1994,1.4,11.6,381,1.84851,6.0199699,3,Sbs,6.6,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,9/05/1994,1.4,11.6,381,1.84851,6.0199699,3,Sbs,6.6,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,11/01/1993,1.21,11.6,381,1.84851,6.0199699,3,Sbs,48.2,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,11/01/1993,1.21,11.6,381,1.84851,6.0199699,3,Sbs,48.2,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,12/08/1992,1.24,11.6,381,1.84851,6.0199699,3,Sbs,96.2,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,12/08/1992,1.24,11.6,381,1.84851,6.0199699,3,Sbs,96.2,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,22/07/1993,1.17,11.6,381,1.84851,6.0199699,3,Sbs,182.7,NA,148.0802,34.5988,11.6
GW400253,599051,6170914,-34.5988,148.0802,22/07/1993,1.17,11.6,381,1.84851,6.0199699,3,Sbs,182.7,NA,148.0802,34.5988,11.6
GW400255,598686,6169984,-34.6072,148.0763,24/08/1993,1.57,13.6,370,2.1026599,6.5633402,3,Sbs,30.5,NA,148.0763,34.6072,13.6
