FID,Work_No,Measuremen,Standing_W,Easting,Longitude,Latitude,Northing,Elevation..m.,Slope..degree.,Wetness.index,MRVBF,Lithology,Drilled.Depth,Salinity
1487,GW400125,2/02/1998,3.46,586246,147.9417,-34.7018,6159625,365,0.514427,8.2185402,3,Qr/Sfv,NA,2624
1488,GW400126,6/07/1998,0.8,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1489,GW400126,6/05/1999,1.27,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1490,GW400126,6/05/1998,1.84,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1491,GW400126,6/04/1999,0.4,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1492,GW400126,6/03/1997,1.66,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1493,GW400126,6/01/1998,1.7,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1494,GW400126,5/12/2000,1.3,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1495,GW400126,5/11/1998,1.15,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1496,GW400126,5/03/2000,1.47,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1497,GW400126,6/08/2000,0.65,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1498,GW400126,14/10/1997,1.14,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1499,GW400126,5/07/1997,1.45,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1500,GW400126,6/09/2000,0.37,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1501,GW400126,6/11/1997,1.26,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1502,GW400126,6/11/2000,1.1,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1503,GW400126,7/03/1998,1.84,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1504,GW400126,7/07/1999,0.9,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1505,GW400126,8/04/1997,1.7,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1506,GW400126,8/07/1996,0.46,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1507,GW400126,8/12/1997,1.6,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1508,GW400126,4/12/1998,1.26,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1509,GW400126,14/09/1997,0.88,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1510,GW400126,5/04/1998,1.99,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1511,GW400126,9/09/1997,0.43,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1512,GW400126,1/01/2000,0.75,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1513,GW400126,5/08/1997,1.45,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1514,GW400126,1/01/1997,1.35,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1515,GW400126,4/11/1999,0.8,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1516,GW400126,1/02/1997,1.5,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1517,GW400126,1/03/1999,1.25,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1518,GW400126,1/05/2000,0.87,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1519,GW400126,1/06/1998,1.75,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1520,GW400126,1/06/2000,0.5,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1521,GW400126,1/07/2000,0.38,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1522,GW400126,1/08/1999,1,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1523,GW400126,1/09/1998,0.58,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1524,GW400126,1/10/1998,0.47,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1525,GW400126,2/02/1999,1.18,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1526,GW400126,4/06/1999,1.16,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1527,GW400126,2/12/1999,1.05,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1528,GW400126,4/10/2000,0.97,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1529,GW400126,4/01/1999,1.4,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1530,GW400126,3/10/1999,0.64,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1531,GW400126,3/08/1998,0.55,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1532,GW400126,3/05/1997,1.8,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1533,GW400126,3/04/2000,1.17,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1534,GW400126,3/02/2000,1.23,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1535,GW400126,3/06/1997,1.35,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1536,GW400126,3/02/1998,1.75,583123,147.9074,-34.6819,6161859,398,2.9366901,6.0521898,2,Qr/Sfv,NA,1632
1537,GW400127,5/08/1997,1.37,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1538,GW400127,6/05/1999,1.1,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1539,GW400127,6/05/1998,1.85,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1540,GW400127,6/04/1999,0.48,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1541,GW400127,6/03/1997,1.48,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1542,GW400127,6/01/1998,1.56,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1543,GW400127,5/07/1997,1.35,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1544,GW400127,5/11/1998,0.9,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1545,GW400127,6/07/1998,0.8,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1546,GW400127,8/04/1997,1.58,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1547,GW400127,5/04/1998,1.89,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1548,GW400127,5/12/2000,1.15,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1549,GW400127,6/08/2000,0.6,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1550,GW400127,6/09/2000,0.07,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1551,GW400127,6/11/1997,1.16,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1552,GW400127,6/11/2000,0.87,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1553,GW400127,14/09/1997,0.76,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1554,GW400127,7/07/1999,0.7,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1555,GW400127,8/07/1996,2.2,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1556,GW400127,8/12/1997,1.45,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1557,GW400127,14/10/1997,0.98,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1558,GW400127,9/09/1997,0.72,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1559,GW400127,1/01/2000,0.4,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1560,GW400127,5/03/2000,1.2,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1561,GW400127,7/03/1998,1.75,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1562,GW400127,1/07/2000,0.16,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1563,GW400127,1/03/1999,1.1,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1564,GW400127,4/12/1998,1.07,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1565,GW400127,1/01/1997,1.28,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1566,GW400127,1/02/1997,1.32,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1567,GW400127,1/05/2000,0.77,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1568,GW400127,1/06/2000,0.3,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1569,GW400127,1/08/1999,0.87,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1570,GW400127,1/09/1998,0.35,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1571,GW400127,1/10/1998,0.27,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1572,GW400127,2/02/1999,1.08,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1573,GW400127,2/12/1999,0.62,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1574,GW400127,4/10/2000,0.7,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1575,GW400127,1/06/1998,1.75,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1576,GW400127,4/11/1999,0.4,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1577,GW400127,3/02/1998,1.65,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1578,GW400127,4/06/1999,1.14,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1579,GW400127,4/01/1999,1.25,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1580,GW400127,3/10/1999,0.36,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1581,GW400127,3/08/1998,0.3,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1582,GW400127,3/06/1997,1.23,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1583,GW400127,3/05/1997,1.65,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1584,GW400127,3/04/2000,1,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1585,GW400127,3/02/2000,1.05,592993,148.0151,-34.6795,6162033,482,7.26652,4.4919,0,Dcc,NA,4134
1586,GW400128,5/04/1998,2.3,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1587,GW400128,6/05/1998,2.1,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1588,GW400128,6/04/1999,0.4,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1589,GW400128,6/03/1997,1.67,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1590,GW400128,6/01/1998,1.83,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1591,GW400128,5/12/2000,1.45,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1592,GW400128,5/11/1998,1.15,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1593,GW400128,5/03/2000,1.62,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1594,GW400128,5/07/1997,1.7,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1595,GW400128,6/05/1999,1.4,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1596,GW400128,4/12/1998,1.38,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1597,GW400128,5/08/1997,1.65,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1598,GW400128,6/07/1998,0.3,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1599,GW400128,6/08/2000,0.79,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1600,GW400128,6/09/2000,0.33,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1601,GW400128,6/11/1997,1.33,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1602,GW400128,6/11/2000,1.15,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1603,GW400128,7/03/1998,2.1,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1604,GW400128,7/07/1999,0.83,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1605,GW400128,8/04/1997,1.86,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1606,GW400128,8/07/1996,1.82,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1607,GW400128,8/12/1997,1.49,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1608,GW400128,9/09/1997,0.29,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1609,GW400128,14/09/1997,0.72,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1610,GW400128,1/02/1997,1.6,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1611,GW400128,14/10/1997,1.1,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1612,GW400128,4/11/1999,0.83,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1613,GW400128,1/01/1997,1.35,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1614,GW400128,1/03/1999,1.55,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1615,GW400128,1/05/2000,1.03,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1616,GW400128,1/06/1998,2,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1617,GW400128,1/06/2000,0.23,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1618,GW400128,1/07/2000,0.29,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1619,GW400128,1/08/1999,0.95,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1620,GW400128,1/09/1998,0.68,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1621,GW400128,1/10/1998,0.23,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1622,GW400128,4/01/1999,1.6,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1623,GW400128,1/01/2000,0.83,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1624,GW400128,2/02/1999,1.5,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1625,GW400128,4/10/2000,1,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1626,GW400128,4/06/1999,1.27,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1627,GW400128,3/10/1999,0.48,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1628,GW400128,3/08/1998,0.45,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1629,GW400128,3/06/1997,1.23,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1630,GW400128,3/05/1997,1.9,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1631,GW400128,3/04/2000,1.37,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1632,GW400128,3/02/2000,1.36,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1633,GW400128,3/02/1998,1.92,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1634,GW400128,2/12/1999,1.1,583162,147.9078,-34.6816,6161886,398,4.0704198,5.6597199,0,Qr/Sfv,NA,6285
1635,GW400129,1/07/1999,1.43,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1636,GW400129,1/12/1999,1.15,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1637,GW400129,1/10/1997,1.88,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1638,GW400129,1/08/1998,1.86,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1639,GW400129,1/08/1999,1.27,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1640,GW400129,1/09/1997,2,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1641,GW400129,1/09/1998,1.22,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1642,GW400129,1/09/1999,1.1,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1643,GW400129,1/08/1997,2.07,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1644,GW400129,1/10/1998,1.01,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1645,GW400129,1/10/1999,1.21,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1646,GW400129,1/11/1997,1.82,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1647,GW400129,1/11/1998,1.47,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1648,GW400129,1/11/1999,1.18,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1649,GW400129,1/12/1998,1.93,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1650,GW400129,8/07/1996,1.12,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1651,GW400129,1/07/1998,2.25,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1652,GW400129,1/05/1999,1.84,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1653,GW400129,1/12/1997,2.13,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1654,GW400129,1/03/1997,2.42,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1655,GW400129,1/06/1998,2.31,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1656,GW400129,1/01/1997,2.22,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1657,GW400129,1/07/1997,2.04,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1658,GW400129,1/01/1999,2.1,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1659,GW400129,1/02/1997,2.33,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1660,GW400129,1/02/1999,2.23,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1661,GW400129,1/01/1998,2.22,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1662,GW400129,1/03/1998,2.42,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1663,GW400129,1/03/1999,2.25,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1664,GW400129,1/06/1997,1.98,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1665,GW400129,1/02/1998,2.26,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1666,GW400129,1/06/1999,1.43,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1667,GW400129,1/04/1997,2.5,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1668,GW400129,1/05/1998,2.33,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1669,GW400129,1/05/1997,1.97,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1670,GW400129,1/04/1999,2.16,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1671,GW400129,1/04/1998,2.39,583489,147.9111,-34.6536,6164991,447,2.1601501,6.7290001,3,Sfv,NA,2886
1672,GW400130,1/10/1997,-0.12,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1673,GW400130,1/08/1997,-0.12,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1674,GW400130,1/08/1998,-0.01,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1675,GW400130,1/08/1999,-0.17,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1676,GW400130,1/09/1997,-0.14,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1677,GW400130,1/09/1998,-0.06,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1678,GW400130,1/09/1999,-0.19,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1679,GW400130,1/07/1999,-0.16,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1680,GW400130,1/10/1998,-0.19,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1681,GW400130,1/10/1999,-0.18,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1682,GW400130,1/11/1997,-0.2,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1683,GW400130,1/11/1998,-0.23,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1684,GW400130,1/11/1999,-0.19,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1685,GW400130,1/12/1997,-0.15,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1686,GW400130,1/12/1998,-0.18,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1687,GW400130,8/07/1996,0,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1688,GW400130,1/05/1998,0.02,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1689,GW400130,1/07/1998,0,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1690,GW400130,1/12/1999,-0.2,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1691,GW400130,1/02/1999,0.01,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1692,GW400130,1/07/1997,-0.12,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1693,GW400130,1/01/1998,-0.01,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1694,GW400130,1/01/1999,-0.13,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1695,GW400130,1/02/1998,0,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1696,GW400130,1/01/1997,0,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1697,GW400130,1/03/1997,0,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1698,GW400130,1/03/1998,0.02,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
1699,GW400130,1/03/1999,0.02,583475,147.9109,-34.6537,6164979,447,2.6945601,6.68894,3,Sfv,NA,3936
