FID,Work_No,Measuremen,Standing_W,Easting,Longitude,Latitude,Northing,Muttama_Mr,Slope,swi1,dem,Lithology1,Lithology_
162,GW020081,4/05/1989 0:00:00,1.380000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
163,GW020081,4/01/1979 0:00:00,6.230000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
164,GW020081,3/12/1979 0:00:00,6.540000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
165,GW020081,3/08/1990 0:00:00,1.420000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
166,GW020081,3/01/1975 0:00:00,8.170000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
167,GW020081,2/12/1980 0:00:00,6.720000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
168,GW020081,2/08/1985 0:00:00,3.580000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
169,GW020081,1/12/1981 0:00:00,6.070000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
170,GW020081,1/12/1978 0:00:00,0.000000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
171,GW020081,1/11/1982 0:00:00,6.280000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
172,GW020081,1/09/1982 0:00:00,6.210000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
173,GW020081,1/06/1979 0:00:00,6.390000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
174,GW020081,4/10/1985 0:00:00,3.410000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
175,GW020081,13/02/1975 0:00:00,7.700000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
176,GW020081,4/02/1977 0:00:00,6.400000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
177,GW020081,9/04/1975 0:00:00,7.660000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
178,GW020081,14/03/1978 0:00:00,6.700000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
179,GW020081,13/10/1981 0:00:00,6.190000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
180,GW020081,13/09/1988 0:00:00,2.920000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
181,GW020081,13/08/1987 0:00:00,2.100000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
182,GW020081,13/08/1981 0:00:00,6.550000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
183,GW020081,13/04/1978 0:00:00,6.730000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
184,GW020081,14/04/1980 0:00:00,6.750000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
185,GW020081,13/01/1981 0:00:00,6.750000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
186,GW020081,12/07/1978 0:00:00,0.000000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
187,GW020081,12/04/1983 0:00:00,6.560000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
188,GW020081,9/12/1974 0:00:00,7.900000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
189,GW020081,9/05/1985 0:00:00,0.000000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
190,GW020081,13/05/1974 0:00:00,9.900000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
191,GW020081,9/06/1975 0:00:00,7.500000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
192,GW020081,1/05/1979 0:00:00,6.380000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
193,GW020081,10/08/1978 0:00:00,6.630000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
194,GW020081,10/10/1989 0:00:00,1.670000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
195,GW020081,11/07/1974 0:00:00,9.199999999999999,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
196,GW020081,11/11/1980 0:00:00,6.680000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
197,GW020081,11/12/1989 0:00:00,2.270000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
198,GW020081,17/06/1981 0:00:00,6.840000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
199,GW020081,12/03/1974 0:00:00,10.199999999999999,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
200,GW020081,11/08/1983 0:00:00,6.130000000000000,599709.000000000000000,148.088699999999990,-34.700899999999997,6159581.000000000000000,4,0.3273360,9.6672802,325,1,1
201,GW020352,19/02/1985 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
202,GW020352,15/09/1981 0:00:00,4.650000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
203,GW020352,18/10/1983 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
204,GW020352,18/02/1983 0:00:00,6.150000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
205,GW020352,17/09/1979 0:00:00,5.620000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
206,GW020352,17/06/1981 0:00:00,6.600000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
207,GW020352,17/01/1980 0:00:00,5.920000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
208,GW020352,16/10/1979 0:00:00,5.700000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
209,GW020352,19/02/1981 0:00:00,6.380000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
210,GW020352,16/10/1975 0:00:00,4.500000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
211,GW020352,16/09/1975 0:00:00,4.400000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
212,GW020352,16/07/1979 0:00:00,5.640000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
213,GW020352,14/12/1982 0:00:00,6.050000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
214,GW020352,16/02/1978 0:00:00,5.890000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
215,GW020352,15/02/1974 0:00:00,8.900000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
216,GW020352,15/01/1999 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
217,GW020352,19/03/1982 0:00:00,5.510000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
218,GW020352,26/03/1981 0:00:00,6.410000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
219,GW020352,16/02/1979 0:00:00,5.190000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
220,GW020352,24/04/1984 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
221,GW020352,13/10/1981 0:00:00,4.530000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
222,GW020352,14/09/1978 0:00:00,5.540000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
223,GW020352,29/08/1980 0:00:00,6.300000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
224,GW020352,29/06/1982 0:00:00,5.490000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
225,GW020352,29/05/1984 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
226,GW020352,29/01/1982 0:00:00,5.300000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
227,GW020352,28/09/1982 0:00:00,6.660000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
228,GW020352,27/05/1981 0:00:00,6.500000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
229,GW020352,25/05/1982 0:00:00,5.590000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
230,GW020352,26/02/1980 0:00:00,6.050000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
231,GW020352,19/05/1980 0:00:00,6.160000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
232,GW020352,24/03/1987 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
233,GW020352,23/07/1982 0:00:00,5.480000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
234,GW020352,22/09/1980 0:00:00,6.280000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
235,GW020352,21/12/1977 0:00:00,5.600000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
236,GW020352,21/05/1975 0:00:00,4.550000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
237,GW020352,20/04/1982 0:00:00,5.340000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
238,GW020352,19/06/1978 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
239,GW020352,19/05/1983 0:00:00,5.700000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
240,GW020352,26/06/1974 0:00:00,7.700000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
241,GW020352,1/12/1981 0:00:00,4.780000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
242,GW020352,7/01/1976 0:00:00,4.460000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
243,GW020352,6/11/1979 0:00:00,5.760000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
244,GW020352,5/10/1978 0:00:00,5.030000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
245,GW020352,4/10/1985 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
246,GW020352,4/04/1979 0:00:00,5.390000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
247,GW020352,4/02/1977 0:00:00,4.600000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
248,GW020352,4/01/1979 0:00:00,5.100000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
249,GW020352,8/07/1980 0:00:00,6.170000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
250,GW020352,2/12/1980 0:00:00,6.200000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
251,GW020352,6/08/1979 0:00:00,5.600000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
252,GW020352,1/12/1978 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
253,GW020352,1/11/1982 0:00:00,5.720000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
254,GW020352,1/09/1982 0:00:00,6.650000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
255,GW020352,1/06/1979 0:00:00,5.550000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
256,GW020352,1/05/1979 0:00:00,5.460000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
257,GW020352,14/08/1975 0:00:00,4.680000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
258,GW020352,14/04/1980 0:00:00,6.100000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
259,GW020352,3/12/1979 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
260,GW020352,12/07/1978 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
261,GW020352,14/03/1978 0:00:00,6.070000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
262,GW020352,13/08/1981 0:00:00,5.440000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
263,GW020352,13/05/1974 0:00:00,8.199999999999999,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
264,GW020352,13/04/1978 0:00:00,6.150000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
265,GW020352,5/05/1978 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
266,GW020352,13/01/1981 0:00:00,6.250000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
267,GW020352,8/08/1974 0:00:00,6.950000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
268,GW020352,12/04/1983 0:00:00,0.000000000000000,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
269,GW020352,12/03/1974 0:00:00,8.880000000000001,599045.000000000000000,148.081500000000010,-34.702900000000000,6159372.000000000000000,3,0.6546720,8.2234802,321,4,1
