cells,Latitude,Longitude,Date.x,Rainfall,MDate,FID,Work_No,Date.y,Standing_W,Easting,Northing,Elevation..m.,Slope..degree.,Wetness.index,MRVBF,Lithology,Drilled.Depth,Salinity
23,-34.6209,148.0671,1992-11-16,71.5,1992-11-01,2064,GW400258,1992-11-03,1.65,597819,6168484,359,0.0267448,9.8309803,4,Qa,13.1,NA
23,-34.6209,148.0671,1993-07-16,180,1993-07-01,2065,GW400258,1993-07-22,1.67,597819,6168484,359,0.0267448,9.8309803,4,Qa,13.1,NA
23,-34.6209,148.0671,1993-02-15,37.09999999999991,1993-02-01,2066,GW400258,1993-02-02,1.85,597819,6168484,359,0.0267448,9.8309803,4,Qa,13.1,NA
23,-34.6209,148.0671,1994-08-16,15.099999999999909,1994-08-01,2067,GW400258,1994-08-04,1.84,597819,6168484,359,0.0267448,9.8309803,4,Qa,13.1,NA
23,-34.6209,148.0671,1993-12-16,85.09999999999991,1993-12-01,2068,GW400258,1993-12-06,1.71,597819,6168484,359,0.0267448,9.8309803,4,Qa,13.1,NA
23,-34.6209,148.0671,1994-10-16,44.59999999999991,1994-10-01,2069,GW400258,1994-10-07,1.84,597819,6168484,359,0.0267448,9.8309803,4,Qa,13.1,NA
23,-34.6209,148.0671,1994-05-16,5.899999999999636,1994-05-01,2070,GW400258,1994-05-09,1.92,597819,6168484,359,0.0267448,9.8309803,4,Qa,13.1,NA
23,-34.6209,148.0671,1993-01-16,47.69999999999982,1993-01-01,2071,GW400258,1993-01-11,1.74,597819,6168484,359,0.0267448,9.8309803,4,Qa,13.1,NA
23,-34.6209,148.0671,1992-08-16,94.79999999999973,1992-08-01,2072,GW400258,1992-08-12,1.63,597819,6168484,359,0.0267448,9.8309803,4,Qa,13.1,NA
24,-34.6111,148.0868,1993-05-16,63.59999999999991,1993-05-01,2073,GW400261,1993-05-31,2.19,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1993-08-16,30.5,1993-08-01,2074,GW400261,1993-08-24,1.23,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1993-09-16,123.79999999999973,1993-09-01,2075,GW400261,1993-09-24,0.99,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1993-05-16,63.59999999999991,1993-05-01,2076,GW400261,1993-05-27,2.27,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1994-01-16,13.099999999999909,1994-01-01,2077,GW400261,1994-01-28,1.78,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1994-03-16,32.59999999999991,1994-03-01,2078,GW400261,1994-03-28,1.75,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1996-11-16,47.19999999999982,1996-11-01,2079,GW400261,1996-11-28,1.58,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1992-09-16,64.59999999999991,1992-09-01,2080,GW400261,1992-09-29,1.7,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1994-06-16,40.29999999999973,1994-06-01,2081,GW400261,1994-06-23,1.85,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1992-12-16,134.29999999999973,1992-12-01,2082,GW400261,1992-12-02,1.73,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1993-03-16,47.69999999999982,1993-03-01,2083,GW400261,1993-03-29,2.17,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1992-11-16,66.69999999999982,1992-11-01,2084,GW400261,1992-11-03,1.38,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1993-07-16,182.69999999999982,1993-07-01,2085,GW400261,1993-07-22,1.89,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1992-08-16,96.19999999999982,1992-08-01,2086,GW400261,1992-08-12,1.85,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1993-01-16,48.19999999999982,1993-01-01,2087,GW400261,1993-01-11,1.59,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1994-05-16,6.599999999999909,1994-05-01,2088,GW400261,1994-05-09,1.91,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1994-10-16,45.29999999999973,1994-10-01,2089,GW400261,1994-10-07,2.01,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1993-12-16,81.39999999999964,1993-12-01,2090,GW400261,1993-12-06,1.37,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1993-02-15,36,1993-02-01,2091,GW400261,1993-02-02,1.85,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1993-02-15,36,1993-02-01,2092,GW400261,1993-02-23,1.93,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1993-07-16,182.69999999999982,1993-07-01,2093,GW400261,1993-07-02,2.14,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
24,-34.6111,148.0868,1994-08-16,19.699999999999818,1994-08-01,2094,GW400261,1994-08-04,1.81,599643,6169544,389,2.81427,6.0955,3,Sbs,4.3,NA
23,-34.5754,148.0386,1998-07-16,103.5,1998-07-01,2095,GW400546,1998-07-01,-1.51,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-07-16,103.5,1998-07-01,2095,GW400546,1998-07-01,-1.51,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-09-16,86,1998-09-01,2096,GW400546,1998-09-01,-1.32,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-09-16,86,1998-09-01,2096,GW400546,1998-09-01,-1.32,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,2002-10-16,1.199999999999818,2002-10-01,2097,GW400546,2002-10-10,-0.7,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,2002-10-16,1.199999999999818,2002-10-01,2097,GW400546,2002-10-10,-0.7,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-10-16,57.79999999999973,1998-10-01,2098,GW400546,1998-10-01,-1.27,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-10-16,57.79999999999973,1998-10-01,2098,GW400546,1998-10-01,-1.27,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-08-16,69.59999999999991,1998-08-01,2099,GW400546,1998-08-01,-1.21,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-08-16,69.59999999999991,1998-08-01,2099,GW400546,1998-08-01,-1.21,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-05-16,24.09999999999991,1998-05-01,2100,GW400546,1998-05-01,-1.14,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-05-16,24.09999999999991,1998-05-01,2100,GW400546,1998-05-01,-1.14,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-12-16,12.5,1998-12-01,2101,GW400546,1998-12-01,-1,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-12-16,12.5,1998-12-01,2101,GW400546,1998-12-01,-1,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-04-16,67.59999999999991,1998-04-01,2102,GW400546,1998-04-01,-1.3,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-04-16,67.59999999999991,1998-04-01,2102,GW400546,1998-04-01,-1.3,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1999-02-15,10,1999-02-01,2103,GW400546,1999-02-01,-1.43,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1999-02-15,10,1999-02-01,2103,GW400546,1999-02-01,-1.43,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1999-01-16,99.09999999999991,1999-01-01,2104,GW400546,1999-01-01,-1.42,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1999-01-16,99.09999999999991,1999-01-01,2104,GW400546,1999-01-01,-1.42,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-06-16,126,1998-06-01,2105,GW400546,1998-06-01,-1.4,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-06-16,126,1998-06-01,2105,GW400546,1998-06-01,-1.4,595261,6173551,367,0.981636,6.7416902,3,Qa,11.5,NA
23,-34.5754,148.0386,1998-07-16,103.5,1998-07-01,2106,GW400547,1998-07-01,0.32,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-07-16,103.5,1998-07-01,2106,GW400547,1998-07-01,0.32,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-12-16,12.5,1998-12-01,2107,GW400547,1998-12-01,0.55,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-12-16,12.5,1998-12-01,2107,GW400547,1998-12-01,0.55,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-11-16,59.5,1998-11-01,2108,GW400547,1998-11-01,0.55,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-11-16,59.5,1998-11-01,2108,GW400547,1998-11-01,0.55,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-10-16,57.79999999999973,1998-10-01,2109,GW400547,1998-10-01,0.52,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-10-16,57.79999999999973,1998-10-01,2109,GW400547,1998-10-01,0.52,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-08-16,69.59999999999991,1998-08-01,2110,GW400547,1998-08-01,0.53,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-08-16,69.59999999999991,1998-08-01,2110,GW400547,1998-08-01,0.53,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,2002-10-16,1.199999999999818,2002-10-01,2111,GW400547,2002-10-10,0.52,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,2002-10-16,1.199999999999818,2002-10-01,2111,GW400547,2002-10-10,0.52,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-06-16,126,1998-06-01,2112,GW400547,1998-06-01,0.43,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-06-16,126,1998-06-01,2112,GW400547,1998-06-01,0.43,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-05-16,24.09999999999991,1998-05-01,2113,GW400547,1998-05-01,0.49,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-05-16,24.09999999999991,1998-05-01,2113,GW400547,1998-05-01,0.49,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-04-16,67.59999999999991,1998-04-01,2114,GW400547,1998-04-01,0.6,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-04-16,67.59999999999991,1998-04-01,2114,GW400547,1998-04-01,0.6,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1999-02-15,10,1999-02-01,2115,GW400547,1999-02-01,0.51,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1999-02-15,10,1999-02-01,2115,GW400547,1999-02-01,0.51,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1999-01-16,99.09999999999991,1999-01-01,2116,GW400547,1999-01-01,0.55,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1999-01-16,99.09999999999991,1999-01-01,2116,GW400547,1999-01-01,0.55,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-09-16,86,1998-09-01,2117,GW400547,1998-09-01,0.51,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
23,-34.5754,148.0386,1998-09-16,86,1998-09-01,2117,GW400547,1998-09-01,0.51,595262,6173551,367,0.981636,6.7416902,3,Qa,6.59,NA
14,-34.5701,148.0445,1998-08-16,73.39999999999964,1998-08-01,2118,GW400548,1998-08-01,-1.36,595812,6174131,375,2.1419599,6.0564599,0,Qa,15.5,NA
14,-34.5701,148.0445,1998-12-16,14.699999999999818,1998-12-01,2119,GW400548,1998-12-01,-1.9,595812,6174131,375,2.1419599,6.0564599,0,Qa,15.5,NA
14,-34.5701,148.0445,2002-10-16,1.199999999999818,2002-10-01,2120,GW400548,2002-10-10,0.08,595812,6174131,375,2.1419599,6.0564599,0,Qa,15.5,NA
14,-34.5701,148.0445,1998-11-16,62.69999999999982,1998-11-01,2121,GW400548,1998-11-01,-2.3,595812,6174131,375,2.1419599,6.0564599,0,Qa,15.5,NA
14,-34.5701,148.0445,1998-10-16,62.5,1998-10-01,2122,GW400548,1998-10-01,-2.1,595812,6174131,375,2.1419599,6.0564599,0,Qa,15.5,NA
14,-34.5701,148.0445,1998-09-16,84.09999999999991,1998-09-01,2123,GW400548,1998-09-01,-1.6,595812,6174131,375,2.1419599,6.0564599,0,Qa,15.5,NA
14,-34.5701,148.0445,1998-07-16,106.89999999999964,1998-07-01,2124,GW400548,1998-07-01,-0.52,595812,6174131,375,2.1419599,6.0564599,0,Qa,15.5,NA
14,-34.5701,148.0445,1998-06-16,129.0999999999999,1998-06-01,2125,GW400548,1998-06-01,-0.41,595812,6174131,375,2.1419599,6.0564599,0,Qa,15.5,NA
14,-34.5701,148.0445,1998-05-16,24.299999999999727,1998-05-01,2126,GW400548,1998-05-01,-0.1,595812,6174131,375,2.1419599,6.0564599,0,Qa,15.5,NA
14,-34.5701,148.0445,1998-04-16,72.29999999999973,1998-04-01,2127,GW400548,1998-04-01,-0.25,595812,6174131,375,2.1419599,6.0564599,0,Qa,15.5,NA
14,-34.5701,148.0445,1999-01-16,95.29999999999973,1999-01-01,2128,GW400548,1999-01-01,-1.7,595812,6174131,375,2.1419599,6.0564599,0,Qa,15.5,NA
14,-34.5701,148.0445,1999-02-15,9.099999999999909,1999-02-01,2129,GW400548,1999-02-01,-1.52,595812,6174131,375,2.1419599,6.0564599,0,Qa,15.5,NA
14,-34.5671,148.0423,1998-05-16,24.299999999999727,1998-05-01,2130,GW400549,1998-05-01,-0.21,595613,6174463,376,1.85455,6.3494,3,Sbs,13,NA
14,-34.5671,148.0423,1998-12-16,14.699999999999818,1998-12-01,2131,GW400549,1998-12-01,-2.59,595613,6174463,376,1.85455,6.3494,3,Sbs,13,NA
14,-34.5671,148.0423,1998-11-16,62.69999999999982,1998-11-01,2132,GW400549,1998-11-01,-2.7,595613,6174463,376,1.85455,6.3494,3,Sbs,13,NA
14,-34.5671,148.0423,1998-10-16,62.5,1998-10-01,2133,GW400549,1998-10-01,-2.9,595613,6174463,376,1.85455,6.3494,3,Sbs,13,NA
14,-34.5671,148.0423,2002-10-16,1.199999999999818,2002-10-01,2134,GW400549,2002-10-10,0.1,595613,6174463,376,1.85455,6.3494,3,Sbs,13,NA
14,-34.5671,148.0423,1998-09-16,84.09999999999991,1998-09-01,2135,GW400549,1998-09-01,-2.9,595613,6174463,376,1.85455,6.3494,3,Sbs,13,NA
14,-34.5671,148.0423,1998-06-16,129.0999999999999,1998-06-01,2136,GW400549,1998-06-01,-1.25,595613,6174463,376,1.85455,6.3494,3,Sbs,13,NA
14,-34.5671,148.0423,1998-04-16,72.29999999999973,1998-04-01,2137,GW400549,1998-04-01,-0.15,595613,6174463,376,1.85455,6.3494,3,Sbs,13,NA
14,-34.5671,148.0423,1999-02-15,9.099999999999909,1999-02-01,2138,GW400549,1999-02-01,-2.9,595613,6174463,376,1.85455,6.3494,3,Sbs,13,NA
14,-34.5671,148.0423,1999-01-16,95.29999999999973,1999-01-01,2139,GW400549,1999-01-01,-2.9,595613,6174463,376,1.85455,6.3494,3,Sbs,13,NA
14,-34.5671,148.0423,1998-07-16,106.89999999999964,1998-07-01,2140,GW400549,1998-07-01,-1.8,595613,6174463,376,1.85455,6.3494,3,Sbs,13,NA
14,-34.5671,148.0423,1998-08-16,73.39999999999964,1998-08-01,2141,GW400549,1998-08-01,-2.7,595613,6174463,376,1.85455,6.3494,3,Sbs,13,NA
14,-34.5693,148.0415,1998-07-16,106.89999999999964,1998-07-01,2142,GW400550,1998-07-01,-1.9,595537,6174223,370,0.929375,6.8752599,3,Sbs,17,NA
14,-34.5693,148.0415,2002-10-16,1.199999999999818,2002-10-01,2143,GW400550,2002-10-10,-0.6,595537,6174223,370,0.929375,6.8752599,3,Sbs,17,NA
14,-34.5693,148.0415,1998-12-16,14.699999999999818,1998-12-01,2144,GW400550,1998-12-01,-1.82,595537,6174223,370,0.929375,6.8752599,3,Sbs,17,NA
14,-34.5693,148.0415,1998-11-16,62.69999999999982,1998-11-01,2145,GW400550,1998-11-01,-1.95,595537,6174223,370,0.929375,6.8752599,3,Sbs,17,NA
14,-34.5693,148.0415,1998-10-16,62.5,1998-10-01,2146,GW400550,1998-10-01,-2.3,595537,6174223,370,0.929375,6.8752599,3,Sbs,17,NA
14,-34.5693,148.0415,1998-08-16,73.39999999999964,1998-08-01,2147,GW400550,1998-08-01,-2.21,595537,6174223,370,0.929375,6.8752599,3,Sbs,17,NA
14,-34.5693,148.0415,1998-06-16,129.0999999999999,1998-06-01,2148,GW400550,1998-06-01,-1.52,595537,6174223,370,0.929375,6.8752599,3,Sbs,17,NA
14,-34.5693,148.0415,1998-05-16,24.299999999999727,1998-05-01,2149,GW400550,1998-05-01,-0.74,595537,6174223,370,0.929375,6.8752599,3,Sbs,17,NA
14,-34.5693,148.0415,1998-04-16,72.29999999999973,1998-04-01,2150,GW400550,1998-04-01,-0.31,595537,6174223,370,0.929375,6.8752599,3,Sbs,17,NA
14,-34.5693,148.0415,1999-02-15,9.099999999999909,1999-02-01,2151,GW400550,1999-02-01,-1.76,595537,6174223,370,0.929375,6.8752599,3,Sbs,17,NA
14,-34.5693,148.0415,1999-01-16,95.29999999999973,1999-01-01,2152,GW400550,1999-01-01,-1.74,595537,6174223,370,0.929375,6.8752599,3,Sbs,17,NA
14,-34.5693,148.0415,1998-09-16,84.09999999999991,1998-09-01,2153,GW400550,1998-09-01,-2.21,595537,6174223,370,0.929375,6.8752599,3,Sbs,17,NA
14,-34.5696,148.0398,1999-02-15,9.099999999999909,1999-02-01,2154,GW400551,1999-02-01,2.25,595384,6174190,371,2.00491,5.8783998,1,Sbs,4,NA
14,-34.5696,148.0398,1998-08-16,73.39999999999964,1998-08-01,2155,GW400551,1998-08-01,0.83,595384,6174190,371,2.00491,5.8783998,1,Sbs,4,NA
14,-34.5696,148.0398,1998-12-16,14.699999999999818,1998-12-01,2156,GW400551,1998-12-01,1.64,595384,6174190,371,2.00491,5.8783998,1,Sbs,4,NA
14,-34.5696,148.0398,1998-11-16,62.69999999999982,1998-11-01,2157,GW400551,1998-11-01,1.56,595384,6174190,371,2.00491,5.8783998,1,Sbs,4,NA
14,-34.5696,148.0398,1998-10-16,62.5,1998-10-01,2158,GW400551,1998-10-01,1.45,595384,6174190,371,2.00491,5.8783998,1,Sbs,4,NA
14,-34.5696,148.0398,1998-09-16,84.09999999999991,1998-09-01,2159,GW400551,1998-09-01,1.43,595384,6174190,371,2.00491,5.8783998,1,Sbs,4,NA
14,-34.5696,148.0398,1998-06-16,129.0999999999999,1998-06-01,2160,GW400551,1998-06-01,1.1,595384,6174190,371,2.00491,5.8783998,1,Sbs,4,NA
14,-34.5696,148.0398,1998-04-16,72.29999999999973,1998-04-01,2161,GW400551,1998-04-01,2.19,595384,6174190,371,2.00491,5.8783998,1,Sbs,4,NA
14,-34.5696,148.0398,2002-10-16,1.199999999999818,2002-10-01,2162,GW400551,2002-10-10,1.7,595384,6174190,371,2.00491,5.8783998,1,Sbs,4,NA
14,-34.5696,148.0398,1999-01-16,95.29999999999973,1999-01-01,2163,GW400551,1999-01-01,2,595384,6174190,371,2.00491,5.8783998,1,Sbs,4,NA
14,-34.5696,148.0398,1998-07-16,106.89999999999964,1998-07-01,2164,GW400551,1998-07-01,0.61,595384,6174190,371,2.00491,5.8783998,1,Sbs,4,NA
14,-34.5696,148.0398,1998-05-16,24.299999999999727,1998-05-01,2165,GW400551,1998-05-01,2.2,595384,6174190,371,2.00491,5.8783998,1,Sbs,4,NA
39,-34.7118,147.9517,1998-09-16,97.5,1998-09-01,2166,GW400565,1998-09-13,0.23,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1998-04-16,58.09999999999991,1998-04-01,2167,GW400565,1998-04-09,1.33,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1998-05-16,20.399999999999636,1998-05-01,2168,GW400565,1998-05-09,1,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1999-05-16,45.79999999999973,1999-05-01,2169,GW400565,1999-05-09,0.77,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1999-01-16,97.59999999999991,1999-01-01,2170,GW400565,1999-01-10,0.7,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1999-06-16,58.79999999999973,1999-06-01,2171,GW400565,1999-06-10,0.45,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1999-08-16,64.89999999999964,1999-08-01,2172,GW400565,1999-08-12,0.35,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1999-12-16,136.89999999999964,1999-12-01,2173,GW400565,1999-12-12,0.77,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1999-10-16,140.69999999999982,1999-10-01,2174,GW400565,1999-10-08,0.49,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1998-10-16,50.29999999999973,1998-10-01,2175,GW400565,1998-10-11,0.29,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1998-08-16,68.5,1998-08-01,2176,GW400565,1998-08-02,0.49,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1998-11-16,58.19999999999982,1998-11-01,2177,GW400565,1998-11-07,0.6,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1999-09-16,44.69999999999982,1999-09-01,2178,GW400565,1999-09-07,0.26,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1998-12-16,10.799999999999727,1998-12-01,2179,GW400565,1998-12-05,0.8,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1998-07-16,76.69999999999982,1998-07-01,2180,GW400565,1998-07-05,0.7,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1999-04-16,57.19999999999982,1999-04-01,2181,GW400565,1999-04-05,0.41,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1999-02-15,10.899999999999636,1999-02-01,2182,GW400565,1999-02-05,0.83,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1999-07-16,27.09999999999991,1999-07-01,2183,GW400565,1999-07-04,0.45,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1998-06-16,118.29999999999973,1998-06-01,2184,GW400565,1998-06-04,1.13,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1999-11-16,49.29999999999973,1999-11-01,2185,GW400565,1999-11-07,0.6,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7118,147.9517,1999-03-16,105.69999999999982,1999-03-01,2186,GW400565,1999-03-04,0.9,587147,6158506,362,1.07636,6.3724098,3,Qr/Sfv,5,NA
39,-34.7147,147.951,1999-05-16,45.79999999999973,1999-05-01,2187,GW400566,1999-05-08,1.58,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1999-05-16,45.79999999999973,1999-05-01,2187,GW400566,1999-05-08,1.58,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1998-09-16,97.5,1998-09-01,2188,GW400566,1998-09-13,0.76,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1998-09-16,97.5,1998-09-01,2188,GW400566,1998-09-13,0.76,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1998-04-16,58.09999999999991,1998-04-01,2189,GW400566,1998-04-09,2.25,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1998-04-16,58.09999999999991,1998-04-01,2189,GW400566,1998-04-09,2.25,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1998-05-16,20.399999999999636,1998-05-01,2190,GW400566,1998-05-09,2.38,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1998-05-16,20.399999999999636,1998-05-01,2190,GW400566,1998-05-09,2.38,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1999-01-16,97.59999999999991,1999-01-01,2191,GW400566,1999-01-10,1.52,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1999-01-16,97.59999999999991,1999-01-01,2191,GW400566,1999-01-10,1.52,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1999-06-16,58.79999999999973,1999-06-01,2192,GW400566,1999-06-10,0.78,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1999-06-16,58.79999999999973,1999-06-01,2192,GW400566,1999-06-10,0.78,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1998-10-16,50.29999999999973,1998-10-01,2193,GW400566,1998-10-11,0.84,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
39,-34.7147,147.951,1998-10-16,50.29999999999973,1998-10-01,2193,GW400566,1998-10-11,0.84,587084,6158183,366,1.75985,6.0250802,2,Qr/Sfv,4,NA
